                             C                           lam                             R                            Et                            Ef                             E                            Ft                            Ff                             F
      1.102705410821643195e+00      1.050201225571083308e+00      9.750903016656593536e+01      7.938513603841550526e-07      3.247067143360810281e-18      7.938513603874021534e-07      3.012121671750532894e-05      0.000000000000000000e+00      3.012121671750532894e-05
      1.103106212424849630e+00      1.050582947488128083e+00      9.750903016656593536e+01      8.059698916247534347e-07      3.247067143360810281e-18      8.059698916280005355e-07      3.035025423586047862e-05      0.000000000000000000e+00      3.035025423586047862e-05
      1.103507014028056066e+00      1.050964669409610641e+00      9.750903016656593536e+01      8.181802213296691332e-07      3.247067143360810281e-18      8.181802213329162340e-07      3.057929105541344682e-05      0.000000000000000000e+00      3.057929105541344682e-05
      1.103907815631262501e+00      1.051346391335532315e+00      9.750903016656593536e+01      8.304823495021466019e-07      3.247067143360810281e-18      8.304823495053937027e-07      3.080832859494442018e-05      0.000000000000000000e+00      3.080832859494442018e-05
      1.104308617234468937e+00      1.051728113265894882e+00      9.750903016656593536e+01      8.428762761454464941e-07      3.247067143360810281e-18      8.428762761486935949e-07      3.103736543037925613e-05      0.000000000000000000e+00      3.103736543037925613e-05
      1.104709418837675372e+00      1.052109835200700338e+00      9.750903016656593536e+01      8.553620012628384630e-07      3.247067143360810281e-18      8.553620012660855638e-07      3.126640226052013617e-05      0.000000000000000000e+00      3.126640226052013617e-05
      1.105110220440881585e+00      1.052491557139949352e+00      9.750903016656593536e+01      8.679395248575495980e-07      3.247067143360810281e-18      8.679395248607966988e-07      3.149543946123793063e-05      0.000000000000000000e+00      3.149543946123793063e-05
      1.105511022044088021e+00      1.052873279083644809e+00      9.750903016656593536e+01      8.806088469328820573e-07      3.247067143360810281e-18      8.806088469361291581e-07      3.172447667254363693e-05      0.000000000000000000e+00      3.172447667254363693e-05
      1.105911823647294456e+00      1.053255001031787152e+00      9.750903016656593536e+01      8.933699674920585894e-07      3.247067143360810281e-18      8.933699674953056902e-07      3.195351463559108391e-05      0.000000000000000000e+00      3.195351463559108391e-05
      1.106312625250500892e+00      1.053636722984378604e+00      9.750903016656593536e+01      9.062228865383627175e-07      3.247067143360810281e-18      9.062228865416098183e-07      3.218255112162482913e-05      0.000000000000000000e+00      3.218255112162482913e-05
      1.106713426853707327e+00      1.054018444941420940e+00      9.750903016656593536e+01      9.191676040750642005e-07      3.247067143360810281e-18      9.191676040783113013e-07      3.241158910584809980e-05      0.000000000000000000e+00      3.241158910584809980e-05
      1.107114228456913763e+00      1.054400166902915048e+00      9.750903016656593536e+01      9.322041201054049512e-07      3.247067143360810281e-18      9.322041201086520520e-07      3.264062597304667127e-05      0.000000000000000000e+00      3.264062597304667127e-05
      1.107515030060120198e+00      1.054781888868863371e+00      9.750903016656593536e+01      9.453324346326809866e-07      3.247067143360810281e-18      9.453324346359280874e-07      3.286966322670402494e-05      0.000000000000000000e+00      3.286966322670402494e-05
      1.107915831663326633e+00      1.055163610839267019e+00      9.750903016656593536e+01      9.585525476601441719e-07      3.247067143360810281e-18      9.585525476633912727e-07      3.309870010449050826e-05      0.000000000000000000e+00      3.309870010449050826e-05
      1.108316633266533069e+00      1.055545332814127768e+00      9.750903016656593536e+01      9.718644591910714660e-07      3.247067143360810281e-18      9.718644591943185668e-07      3.332773776048851186e-05      0.000000000000000000e+00      3.332773776048851186e-05
      1.108717434869739282e+00      1.055927054793446729e+00      9.750903016656593536e+01      9.852681692287170635e-07      3.247067143360810281e-18      9.852681692319641643e-07      3.355677463298103926e-05      0.000000000000000000e+00      3.355677463298103926e-05
      1.109118236472945718e+00      1.056308776777226566e+00      9.750903016656593536e+01      9.987636777763920162e-07      3.247067143360810281e-18      9.987636777796391170e-07      3.378581232074277839e-05      0.000000000000000000e+00      3.378581232074277839e-05
      1.109519038076152153e+00      1.056690498765467945e+00      9.750903016656593536e+01      1.012350984837338766e-06      3.247067143360810281e-18      1.012350984840585867e-06      3.401484960616386758e-05      0.000000000000000000e+00      3.401484960616386758e-05
      1.109919839679358589e+00      1.057072220758172865e+00      9.750903016656593536e+01      1.026030090414847825e-06      3.247067143360810281e-18      1.026030090418094926e-06      3.424388690217286860e-05      0.000000000000000000e+00      3.424388690217286860e-05
      1.110320641282565024e+00      1.057453942755343101e+00      9.750903016656593536e+01      1.039800994512203139e-06      3.247067143360810281e-18      1.039800994515450239e-06      3.447292461111043141e-05      0.000000000000000000e+00      3.447292461111043141e-05
      1.110721442885771459e+00      1.057835664756979988e+00      9.750903016656593536e+01      1.053663697132675737e-06      3.247067143360810281e-18      1.053663697135922838e-06      3.470196153654251802e-05      0.000000000000000000e+00      3.470196153654251802e-05
      1.111122244488977895e+00      1.058217386763084855e+00      9.750903016656593536e+01      1.067618198279536227e-06      3.247067143360810281e-18      1.067618198282783328e-06      3.493099886431525456e-05      0.000000000000000000e+00      3.493099886431525456e-05
      1.111523046092184330e+00      1.058599108773660147e+00      9.750903016656593536e+01      1.081664497956098412e-06      3.247067143360810281e-18      1.081664497959345512e-06      3.516003659442864106e-05      0.000000000000000000e+00      3.516003659442864106e-05
      1.111923847695390766e+00      1.058980830788706751e+00      9.750903016656593536e+01      1.095802596165620828e-06      3.247067143360810281e-18      1.095802596168867928e-06      3.538907311752007771e-05      0.000000000000000000e+00      3.538907311752007771e-05
      1.112324649298597201e+00      1.059362552808226887e+00      9.750903016656593536e+01      1.110032492911411985e-06      3.247067143360810281e-18      1.110032492914659086e-06      3.561811087939719973e-05      0.000000000000000000e+00      3.561811087939719973e-05
      1.112725450901803637e+00      1.059744274832221445e+00      9.750903016656593536e+01      1.124354188196732962e-06      3.247067143360810281e-18      1.124354188199980063e-06      3.584714865186223358e-05      0.000000000000000000e+00      3.584714865186223358e-05
      1.113126252505009850e+00      1.060125996860692199e+00      9.750903016656593536e+01      1.138767682024878927e-06      3.247067143360810281e-18      1.138767682028126028e-06      3.607618560905805571e-05      0.000000000000000000e+00      3.607618560905805571e-05
      1.113527054108216285e+00      1.060507718893641593e+00      9.750903016656593536e+01      1.153272974399172791e-06      3.247067143360810281e-18      1.153272974402419892e-06      3.630522254507805415e-05      0.000000000000000000e+00      3.630522254507805415e-05
      1.113927855711422721e+00      1.060889440931070293e+00      9.750903016656593536e+01      1.167870065322870761e-06      3.247067143360810281e-18      1.167870065326117861e-06      3.653425992579034990e-05      0.000000000000000000e+00      3.653425992579034990e-05
      1.114328657314629156e+00      1.061271162972980298e+00      9.750903016656593536e+01      1.182558954799281981e-06      3.247067143360810281e-18      1.182558954802529082e-06      3.676329731709055749e-05      0.000000000000000000e+00      3.676329731709055749e-05
      1.114729458917835592e+00      1.061652885019372938e+00      9.750903016656593536e+01      1.197339642831690823e-06      3.247067143360810281e-18      1.197339642834937924e-06      3.699233556601162418e-05      0.000000000000000000e+00      3.699233556601162418e-05
      1.115130260521042027e+00      1.062034607070250214e+00      9.750903016656593536e+01      1.212212129423409821e-06      3.247067143360810281e-18      1.212212129426656922e-06      3.722137209969097267e-05      0.000000000000000000e+00      3.722137209969097267e-05
      1.115531062124248463e+00      1.062416329125613457e+00      9.750903016656593536e+01      1.227176414577726309e-06      3.247067143360810281e-18      1.227176414580973410e-06      3.745041040155159856e-05      0.000000000000000000e+00      3.745041040155159856e-05
      1.115931863727454898e+00      1.062798051185464443e+00      9.750903016656593536e+01      1.242232498297947739e-06      3.247067143360810281e-18      1.242232498301194840e-06      3.767944782461554168e-05      0.000000000000000000e+00      3.767944782461554168e-05
      1.116332665330661111e+00      1.063179773249804727e+00      9.750903016656593536e+01      1.257380380587373094e-06      3.247067143360810281e-18      1.257380380590620195e-06      3.790848480298718748e-05      0.000000000000000000e+00      3.790848480298718748e-05
      1.116733466933867547e+00      1.063561495318635863e+00      9.750903016656593536e+01      1.272620061449303683e-06      3.247067143360810281e-18      1.272620061452550784e-06      3.813752269191925158e-05      0.000000000000000000e+00      3.813752269191925158e-05
      1.117134268537073982e+00      1.063943217391959850e+00      9.750903016656593536e+01      1.287951540887059664e-06      3.247067143360810281e-18      1.287951540890306765e-06      3.836656013615901838e-05      0.000000000000000000e+00      3.836656013615901838e-05
      1.117535070140280418e+00      1.064324939469777576e+00      9.750903016656593536e+01      1.303374818903918844e-06      3.247067143360810281e-18      1.303374818907165945e-06      3.859559713570648786e-05      0.000000000000000000e+00      3.859559713570648786e-05
      1.117935871743486853e+00      1.064706661552091260e+00      9.750903016656593536e+01      1.318889895503213661e-06      3.247067143360810281e-18      1.318889895506460762e-06      3.882463505640228749e-05      0.000000000000000000e+00      3.882463505640228749e-05
      1.118336673346693289e+00      1.065088383638902458e+00      9.750903016656593536e+01      1.334496770688251143e-06      3.247067143360810281e-18      1.334496770691498244e-06      3.905367207712558066e-05      0.000000000000000000e+00      3.905367207712558066e-05
      1.118737474949899724e+00      1.065470105730212502e+00      9.750903016656593536e+01      1.350195444462331544e-06      3.247067143360810281e-18      1.350195444465578645e-06      3.928270954254117113e-05      0.000000000000000000e+00      3.928270954254117113e-05
      1.119138276553106159e+00      1.065851827826023168e+00      9.750903016656593536e+01      1.365985916828773749e-06      3.247067143360810281e-18      1.365985916832020850e-06      3.951174702913258529e-05      0.000000000000000000e+00      3.951174702913258529e-05
      1.119539078156312595e+00      1.066233549926335789e+00      9.750903016656593536e+01      1.381868187790880764e-06      3.247067143360810281e-18      1.381868187794127865e-06      3.974078451572399945e-05      0.000000000000000000e+00      3.974078451572399945e-05
      1.119939879759519030e+00      1.066615272031152584e+00      9.750903016656593536e+01      1.397842257351993286e-06      3.247067143360810281e-18      1.397842257355240387e-06      3.996982202349123729e-05      0.000000000000000000e+00      3.996982202349123729e-05
      1.120340681362725466e+00      1.066996994140474664e+00      9.750903016656593536e+01      1.413908125515407969e-06      3.247067143360810281e-18      1.413908125518655070e-06      4.019885907597826598e-05      0.000000000000000000e+00      4.019885907597826598e-05
      1.120741482965931679e+00      1.067378716254303583e+00      9.750903016656593536e+01      1.430065792284441368e-06      3.247067143360810281e-18      1.430065792287688469e-06      4.042789752606965764e-05      0.000000000000000000e+00      4.042789752606965764e-05
      1.121142284569138114e+00      1.067760438372641341e+00      9.750903016656593536e+01      1.446315257662429948e-06      3.247067143360810281e-18      1.446315257665677049e-06      4.065693459973251001e-05      0.000000000000000000e+00      4.065693459973251001e-05
      1.121543086172344550e+00      1.068142160495489268e+00      9.750903016656593536e+01      1.462656521652684125e-06      3.247067143360810281e-18      1.462656521655931226e-06      4.088597260513160436e-05      0.000000000000000000e+00      4.088597260513160436e-05
      1.121943887775550985e+00      1.068523882622849364e+00      9.750903016656593536e+01      1.479089584258543537e-06      3.247067143360810281e-18      1.479089584261790638e-06      4.111500965761863305e-05      0.000000000000000000e+00      4.111500965761863305e-05
      1.122344689378757421e+00      1.068905604754722738e+00      9.750903016656593536e+01      1.495614445483312249e-06      3.247067143360810281e-18      1.495614445486559350e-06      4.134404769478146292e-05      0.000000000000000000e+00      4.134404769478146292e-05
      1.122745490981963856e+00      1.069287326891111167e+00      9.750903016656593536e+01      1.512231105330323759e-06      3.247067143360810281e-18      1.512231105333570860e-06      4.157308475785640345e-05      0.000000000000000000e+00      4.157308475785640345e-05
      1.123146292585170292e+00      1.069669049032016428e+00      9.750903016656593536e+01      1.528939563802913470e-06      3.247067143360810281e-18      1.528939563806160571e-06      4.180212183151925582e-05      0.000000000000000000e+00      4.180212183151925582e-05
      1.123547094188376727e+00      1.070050771177440296e+00      9.750903016656593536e+01      1.545739820904418058e-06      3.247067143360810281e-18      1.545739820907665159e-06      4.203116039807767773e-05      0.000000000000000000e+00      4.203116039807767773e-05
      1.123947895791583163e+00      1.070432493327383661e+00      9.750903016656593536e+01      1.562631876638137562e-06      3.247067143360810281e-18      1.562631876641384663e-06      4.226019797996029845e-05      0.000000000000000000e+00      4.226019797996029845e-05
      1.124348697394789376e+00      1.070814215481848297e+00      9.750903016656593536e+01      1.579615731007411623e-06      3.247067143360810281e-18      1.579615731010658723e-06      4.248923557243083102e-05      0.000000000000000000e+00      4.248923557243083102e-05
      1.124749498997995811e+00      1.071195937640836648e+00      9.750903016656593536e+01      1.596691384015611218e-06      3.247067143360810281e-18      1.596691384018858319e-06      4.271827266726950707e-05      0.000000000000000000e+00      4.271827266726950707e-05
      1.125150300601202247e+00      1.071577659804349603e+00      9.750903016656593536e+01      1.613858835666040624e-06      3.247067143360810281e-18      1.613858835669287725e-06      4.294731028091586331e-05      0.000000000000000000e+00      4.294731028091586331e-05
      1.125551102204408682e+00      1.071959381972388936e+00      9.750903016656593536e+01      1.631118085962044562e-06      3.247067143360810281e-18      1.631118085965291663e-06      4.317634789456221956e-05      0.000000000000000000e+00      4.317634789456221956e-05
      1.125951903807615118e+00      1.072341104144956203e+00      9.750903016656593536e+01      1.648469134906959495e-06      3.247067143360810281e-18      1.648469134910206596e-06      4.340538550820857580e-05      0.000000000000000000e+00      4.340538550820857580e-05
      1.126352705410821553e+00      1.072722826322053402e+00      9.750903016656593536e+01      1.665911982504143273e-06      3.247067143360810281e-18      1.665911982507390374e-06      4.363442314303075573e-05      0.000000000000000000e+00      4.363442314303075573e-05
      1.126753507014027988e+00      1.073104548503681421e+00      9.750903016656593536e+01      1.683446628756905042e-06      3.247067143360810281e-18      1.683446628760152143e-06      4.386346077785293566e-05      0.000000000000000000e+00      4.386346077785293566e-05
      1.127154308617234424e+00      1.073486270689842703e+00      9.750903016656593536e+01      1.701073073668627217e-06      3.247067143360810281e-18      1.701073073671874318e-06      4.409249843385093927e-05      0.000000000000000000e+00      4.409249843385093927e-05
      1.127555110220440859e+00      1.073867992880538136e+00      9.750903016656593536e+01      1.718791317242621272e-06      3.247067143360810281e-18      1.718791317245868373e-06      4.432153660865662307e-05      0.000000000000000000e+00      4.432153660865662307e-05
      1.127955911823647295e+00      1.074249715075769940e+00      9.750903016656593536e+01      1.736601359482262211e-06      3.247067143360810281e-18      1.736601359485509312e-06      4.455057425406671484e-05      0.000000000000000000e+00      4.455057425406671484e-05
      1.128356713426853730e+00      1.074631437275539003e+00      9.750903016656593536e+01      1.754503200390864474e-06      3.247067143360810281e-18      1.754503200394111574e-06      4.477961194182845397e-05      0.000000000000000000e+00      4.477961194182845397e-05
      1.128757515030059944e+00      1.075013159479847324e+00      9.750903016656593536e+01      1.772496839971796074e-06      3.247067143360810281e-18      1.772496839975043175e-06      4.500864856021109719e-05      0.000000000000000000e+00      4.500864856021109719e-05
      1.129158316633266379e+00      1.075394881688696902e+00      9.750903016656593536e+01      1.790582278228427146e-06      3.247067143360810281e-18      1.790582278231674246e-06      4.523768676678051651e-05      0.000000000000000000e+00      4.523768676678051651e-05
      1.129559118236472814e+00      1.075776603902089068e+00      9.750903016656593536e+01      1.808759515164097115e-06      3.247067143360810281e-18      1.808759515167344216e-06      4.546672500511367136e-05      0.000000000000000000e+00      4.546672500511367136e-05
      1.129959919839679250e+00      1.076158326120024933e+00      9.750903016656593536e+01      1.827028550782136939e-06      3.247067143360810281e-18      1.827028550785384040e-06      4.569576271405123417e-05      0.000000000000000000e+00      4.569576271405123417e-05
      1.130360721442885685e+00      1.076540048342506939e+00      9.750903016656593536e+01      1.845389385085941950e-06      3.247067143360810281e-18      1.845389385089189051e-06      4.592480043357670882e-05      0.000000000000000000e+00      4.592480043357670882e-05
      1.130761523046092121e+00      1.076921770569536196e+00      9.750903016656593536e+01      1.863842018078846281e-06      3.247067143360810281e-18      1.863842018082093382e-06      4.615383815310218347e-05      0.000000000000000000e+00      4.615383815310218347e-05
      1.131162324649298556e+00      1.077303492801114260e+00      9.750903016656593536e+01      1.882386449764205876e-06      3.247067143360810281e-18      1.882386449767452977e-06      4.638287533264415425e-05      0.000000000000000000e+00      4.638287533264415425e-05
      1.131563126252504992e+00      1.077685215037243127e+00      9.750903016656593536e+01      1.901022680145400610e-06      3.247067143360810281e-18      1.901022680148647710e-06      4.661191360274104462e-05      0.000000000000000000e+00      4.661191360274104462e-05
      1.131963927855711205e+00      1.078066937277923909e+00      9.750903016656593536e+01      1.919750709225767790e-06      3.247067143360810281e-18      1.919750709229014891e-06      4.684095082463466276e-05      0.000000000000000000e+00      4.684095082463466276e-05
      1.132364729458917640e+00      1.078448659523158826e+00      9.750903016656593536e+01      1.938570537008702115e-06      3.247067143360810281e-18      1.938570537011949216e-06      4.706998910531946497e-05      0.000000000000000000e+00      4.706998910531946497e-05
      1.132765531062124076e+00      1.078830381772948765e+00      9.750903016656593536e+01      1.957482163497532423e-06      3.247067143360810281e-18      1.957482163500779524e-06      4.729902687778449882e-05      0.000000000000000000e+00      4.729902687778449882e-05
      1.133166332665330511e+00      1.079212104027296171e+00      9.750903016656593536e+01      1.976485588695667175e-06      3.247067143360810281e-18      1.976485588698914276e-06      4.752806409967811696e-05      0.000000000000000000e+00      4.752806409967811696e-05
      1.133567134268536947e+00      1.079593826286201708e+00      9.750903016656593536e+01      1.995580812606427588e-06      3.247067143360810281e-18      1.995580812609674688e-06      4.775710297328598225e-05      0.000000000000000000e+00      4.775710297328598225e-05
      1.133967935871743382e+00      1.079975548549668041e+00      9.750903016656593536e+01      2.014767835233236944e-06      3.247067143360810281e-18      2.014767835236484045e-06      4.798613964460818468e-05      0.000000000000000000e+00      4.798613964460818468e-05
      1.134368737474949818e+00      1.080357270817696280e+00      9.750903016656593536e+01      2.034046656579441024e-06      3.247067143360810281e-18      2.034046656582688125e-06      4.821517745942486589e-05      0.000000000000000000e+00      4.821517745942486589e-05
      1.134769539078156253e+00      1.080738993090287536e+00      9.750903016656593536e+01      2.053417276648388149e-06      3.247067143360810281e-18      2.053417276651635250e-06      4.844421523188989975e-05      0.000000000000000000e+00      4.844421523188989975e-05
      1.135170340681362688e+00      1.081120715367444030e+00      9.750903016656593536e+01      2.072879695443483815e-06      3.247067143360810281e-18      2.072879695446730916e-06      4.867325361845382036e-05      0.000000000000000000e+00      4.867325361845382036e-05
      1.135571142284569124e+00      1.081502437649167536e+00      9.750903016656593536e+01      2.092433912968112343e-06      3.247067143360810281e-18      2.092433912971359444e-06      4.890229143327050158e-05      0.000000000000000000e+00      4.890229143327050158e-05
      1.135971943887775559e+00      1.081884159935458944e+00      9.750903016656593536e+01      2.112079929225614853e-06      3.247067143360810281e-18      2.112079929228861954e-06      4.913132867633994341e-05      0.000000000000000000e+00      4.913132867633994341e-05
      1.136372745490981773e+00      1.082265882226320253e+00      9.750903016656593536e+01      2.131817744219390066e-06      3.247067143360810281e-18      2.131817744222637167e-06      4.936036651233244830e-05      0.000000000000000000e+00      4.936036651233244830e-05
      1.136773547094188208e+00      1.082647604521753459e+00      9.750903016656593536e+01      2.151647357952839666e-06      3.247067143360810281e-18      2.151647357956086766e-06      4.958940492007219260e-05      0.000000000000000000e+00      4.958940492007219260e-05
      1.137174348697394644e+00      1.083029326821759453e+00      9.750903016656593536e+01      2.171568770429308162e-06      3.247067143360810281e-18      2.171568770432555262e-06      4.981844279841634486e-05      0.000000000000000000e+00      4.981844279841634486e-05
      1.137575150300601079e+00      1.083411049126340453e+00      9.750903016656593536e+01      2.191581981652210791e-06      3.247067143360810281e-18      2.191581981655457892e-06      5.004748065558467345e-05      0.000000000000000000e+00      5.004748065558467345e-05
      1.137975951903807514e+00      1.083792771435497793e+00      9.750903016656593536e+01      2.211686991624919591e-06      3.247067143360810281e-18      2.211686991628166692e-06      5.027651851275300203e-05      0.000000000000000000e+00      5.027651851275300203e-05
      1.138376753507013950e+00      1.084174493749233026e+00      9.750903016656593536e+01      2.231883800350818036e-06      3.247067143360810281e-18      2.231883800354065137e-06      5.050555696284439369e-05      0.000000000000000000e+00      5.050555696284439369e-05
      1.138777555110220385e+00      1.084556216067548373e+00      9.750903016656593536e+01      2.252172407833326868e-06      3.247067143360810281e-18      2.252172407836573969e-06      5.073459486236436963e-05      0.000000000000000000e+00      5.073459486236436963e-05
      1.139178356713426821e+00      1.084937938390444501e+00      9.750903016656593536e+01      2.272552814075786785e-06      3.247067143360810281e-18      2.272552814079033886e-06      5.096363157603821942e-05      0.000000000000000000e+00      5.096363157603821942e-05
      1.139579158316633256e+00      1.085319660717923629e+00      9.750903016656593536e+01      2.293025019081621071e-06      3.247067143360810281e-18      2.293025019084868172e-06      5.119267006848125844e-05      0.000000000000000000e+00      5.119267006848125844e-05
      1.139979959919839470e+00      1.085701383049986646e+00      9.750903016656593536e+01      2.313589022854184823e-06      3.247067143360810281e-18      2.313589022857431923e-06      5.142170856092429746e-05      0.000000000000000000e+00      5.142170856092429746e-05
      1.140380761523045905e+00      1.086083105386636438e+00      9.750903016656593536e+01      2.334244825396941558e-06      3.247067143360810281e-18      2.334244825400188659e-06      5.165074527459814725e-05      0.000000000000000000e+00      5.165074527459814725e-05
      1.140781563126252340e+00      1.086464827727873450e+00      9.750903016656593536e+01      2.354992426713224776e-06      3.247067143360810281e-18      2.354992426716471877e-06      5.187978380939283363e-05      0.000000000000000000e+00      5.187978380939283363e-05
      1.141182364729458776e+00      1.086846550073699902e+00      9.750903016656593536e+01      2.375831826806464535e-06      3.247067143360810281e-18      2.375831826809711636e-06      5.210882234418752002e-05      0.000000000000000000e+00      5.210882234418752002e-05
      1.141583166332665211e+00      1.087228272424117348e+00      9.750903016656593536e+01      2.396763025680058286e-06      3.247067143360810281e-18      2.396763025683305387e-06      5.233786028605914332e-05      0.000000000000000000e+00      5.233786028605914332e-05
      1.141983967935871647e+00      1.087609994779127121e+00      9.750903016656593536e+01      2.417786023337391619e-06      3.247067143360810281e-18      2.417786023340638719e-06      5.256689824910659031e-05      0.000000000000000000e+00      5.256689824910659031e-05
      1.142384769539078082e+00      1.087991717138730996e+00      9.750903016656593536e+01      2.438900819781875958e-06      3.247067143360810281e-18      2.438900819785123059e-06      5.279593559805515054e-05      0.000000000000000000e+00      5.279593559805515054e-05
      1.142785571142284518e+00      1.088373439502930973e+00      9.750903016656593536e+01      2.460107415016936706e-06      3.247067143360810281e-18      2.460107415020183807e-06      5.302497415402566061e-05      0.000000000000000000e+00      5.302497415402566061e-05
      1.143186372745490953e+00      1.088755161871727939e+00      9.750903016656593536e+01      2.481405809045939971e-06      3.247067143360810281e-18      2.481405809049187071e-06      5.325401152415004452e-05      0.000000000000000000e+00      5.325401152415004452e-05
      1.143587174348697388e+00      1.089136884245124115e+00      9.750903016656593536e+01      2.502796001872326824e-06      3.247067143360810281e-18      2.502796001875573925e-06      5.348305010129637826e-05      0.000000000000000000e+00      5.348305010129637826e-05
      1.143987975951903824e+00      1.089518606623120611e+00      9.750903016656593536e+01      2.524277993499477774e-06      3.247067143360810281e-18      2.524277993502724875e-06      5.371208812787129630e-05      0.000000000000000000e+00      5.371208812787129630e-05
      1.144388777555110037e+00      1.089900329005718982e+00      9.750903016656593536e+01      2.545851783930799588e-06      3.247067143360810281e-18      2.545851783934046689e-06      5.394112609091874328e-05      0.000000000000000000e+00      5.394112609091874328e-05
      1.144789579158316473e+00      1.090282051392921892e+00      9.750903016656593536e+01      2.567517373169764677e-06      3.247067143360810281e-18      2.567517373173011778e-06      5.417016350339477456e-05      0.000000000000000000e+00      5.417016350339477456e-05
      1.145190380761522908e+00      1.090663773784729784e+00      9.750903016656593536e+01      2.589274761219720091e-06      3.247067143360810281e-18      2.589274761222967192e-06      5.439920148761804523e-05      0.000000000000000000e+00      5.439920148761804523e-05
      1.145591182364729343e+00      1.091045496181144658e+00      9.750903016656593536e+01      2.611123948084102244e-06      3.247067143360810281e-18      2.611123948087349345e-06      5.462824017064349738e-05      0.000000000000000000e+00      5.462824017064349738e-05
      1.145991983967935779e+00      1.091427218582168290e+00      9.750903016656593536e+01      2.633064933766337384e-06      3.247067143360810281e-18      2.633064933769584485e-06      5.485727754076788129e-05      0.000000000000000000e+00      5.485727754076788129e-05
      1.146392785571142214e+00      1.091808940987802012e+00      9.750903016656593536e+01      2.655097718269827618e-06      3.247067143360810281e-18      2.655097718273074719e-06      5.508631620261750976e-05      0.000000000000000000e+00      5.508631620261750976e-05
      1.146793587174348650e+00      1.092190663398047823e+00      9.750903016656593536e+01      2.677222301598015289e-06      3.247067143360810281e-18      2.677222301601262390e-06      5.531535427154407516e-05      0.000000000000000000e+00      5.531535427154407516e-05
      1.147194388777555085e+00      1.092572385812907276e+00      9.750903016656593536e+01      2.699438683754317751e-06      3.247067143360810281e-18      2.699438683757564852e-06      5.554439168402010643e-05      0.000000000000000000e+00      5.554439168402010643e-05
      1.147595190380761521e+00      1.092954108232381483e+00      9.750903016656593536e+01      2.721746864742129488e-06      3.247067143360810281e-18      2.721746864745376589e-06      5.577342975294667183e-05      0.000000000000000000e+00      5.577342975294667183e-05
      1.147995991983967734e+00      1.093335830656472218e+00      9.750903016656593536e+01      2.744146844564883525e-06      3.247067143360810281e-18      2.744146844568130625e-06      5.600246845714794766e-05      0.000000000000000000e+00      5.600246845714794766e-05
      1.148396793587174169e+00      1.093717553085181260e+00      9.750903016656593536e+01      2.766638623226015851e-06      3.247067143360810281e-18      2.766638623229262951e-06      5.623150589079980262e-05      0.000000000000000000e+00      5.623150589079980262e-05
      1.148797595190380605e+00      1.094099275518510828e+00      9.750903016656593536e+01      2.789222200728989983e-06      3.247067143360810281e-18      2.789222200732237084e-06      5.646054465852854949e-05      0.000000000000000000e+00      5.646054465852854949e-05
      1.149198396793587040e+00      1.094480997956461366e+00      9.750903016656593536e+01      2.811897577077165256e-06      3.247067143360810281e-18      2.811897577080412356e-06      5.668958338390564901e-05      0.000000000000000000e+00      5.668958338390564901e-05
      1.149599198396793476e+00      1.094862720399035316e+00      9.750903016656593536e+01      2.834664752274022549e-06      3.247067143360810281e-18      2.834664752277269650e-06      5.691862013993114616e-05      0.000000000000000000e+00      5.691862013993114616e-05
      1.149999999999999911e+00      1.095244442846234012e+00      9.750903016656593536e+01      2.857523726322976254e-06      3.247067143360810281e-18      2.857523726326223355e-06      5.714765960646207453e-05      0.000000000000000000e+00      5.714765960646207453e-05
